,Problem,spc,n_formulae,n_atoms,contains_include,full_file_name
213,CAT004-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT004-1.p
214,CAT031+1.p, FOF_THM_RFO_SEQ,65.0,284.0,,TPTP-v9.0.0/Problems/CAT/CAT031+1.p
215,CAT025+1.p, FOF_THM_RFO_SEQ,49.0,173.0,,TPTP-v9.0.0/Problems/CAT/CAT025+1.p
216,CAT033+1.p, FOF_THM_RFO_SEQ,53.0,163.0,,TPTP-v9.0.0/Problems/CAT/CAT033+1.p
217,CAT027+1.p, FOF_THM_RFO_SEQ,65.0,311.0,,TPTP-v9.0.0/Problems/CAT/CAT027+1.p
218,CAT012-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT012-1.p
219,CAT006-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT006-1.p
220,CAT002-10.p, CNF_SAT_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/CAT/CAT002-10.p
221,CAT019-4.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT019-4.p
222,CAT018-4.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT018-4.p
223,CAT007-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT007-1.p
224,CAT013-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT013-1.p
225,CAT026+1.p, FOF_THM_RFO_SEQ,50.0,186.0,,TPTP-v9.0.0/Problems/CAT/CAT026+1.p
226,CAT032+1.p, FOF_THM_RFO_SEQ,49.0,173.0,,TPTP-v9.0.0/Problems/CAT/CAT032+1.p
227,CAT036+1.p, FOF_UNK_RFO_SEQ,137.0,652.0,,TPTP-v9.0.0/Problems/CAT/CAT036+1.p
228,CAT022+1.p, FOF_THM_RFO_SEQ,127.0,684.0,,TPTP-v9.0.0/Problems/CAT/CAT022+1.p
229,CAT003-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT003-1.p
230,CAT029+4.p, FOF_THM_RFO_SEQ,29106.0,198739.0,,TPTP-v9.0.0/Problems/CAT/CAT029+4.p
231,CAT038^1.p, TH0_THM_EQU_NAR,3.0,2.0,,TPTP-v9.0.0/Problems/CAT/CAT038^1.p
232,CAT020-4.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT020-4.p
233,CAT009-4.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT009-4.p
234,CAT028+4.p, FOF_CAX_RFO_SEQ,29104.0,198710.0,,TPTP-v9.0.0/Problems/CAT/CAT028+4.p
235,CAT019-6.rm,,,,,TPTP-v9.0.0/Problems/CAT/CAT019-6.rm
236,CAT002-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT002-1.p
237,CAT023+1.p, FOF_UNK_RFO_SEQ,132.0,701.0,,TPTP-v9.0.0/Problems/CAT/CAT023+1.p
238,CAT037+1.p, FOF_UNK_RFO_SEQ,191.0,987.0,,TPTP-v9.0.0/Problems/CAT/CAT037+1.p
239,CAT021+1.p, FOF_THM_RFO_SEQ,145.0,730.0,,TPTP-v9.0.0/Problems/CAT/CAT021+1.p
240,CAT035+1.p, FOF_THM_RFO_SEQ,74.0,298.0,,TPTP-v9.0.0/Problems/CAT/CAT035+1.p
241,CAT014-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT014-1.p
242,CAT019-10.p, CNF_SAT_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/CAT/CAT019-10.p
243,CAT001-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/CAT/CAT001-1.p
244,CAT034+1.p, FOF_THM_RFO_SEQ,96.0,388.0,,TPTP-v9.0.0/Problems/CAT/CAT034+1.p
245,CAT019-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/CAT/CAT019-3.p
246,CAT004-2.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT004-2.p
247,CAT025+2.p, FOF_THM_RFO_SEQ,4056.0,18562.0,,TPTP-v9.0.0/Problems/CAT/CAT025+2.p
248,CAT031+2.p, FOF_THM_RFO_SEQ,4074.0,18782.0,,TPTP-v9.0.0/Problems/CAT/CAT031+2.p
249,CAT030+2.p, FOF_THM_RFO_SEQ,4070.0,18722.0,,TPTP-v9.0.0/Problems/CAT/CAT030+2.p
250,CAT024+2.p, FOF_CSA_RFO_SEQ,4050.0,18500.0,,TPTP-v9.0.0/Problems/CAT/CAT024+2.p
251,CAT011-2.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT011-2.p
252,CAT018-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/CAT/CAT018-3.p
253,CAT032+2.p, FOF_THM_RFO_SEQ,4081.0,18872.0,,TPTP-v9.0.0/Problems/CAT/CAT032+2.p
254,CAT026+2.p, FOF_THM_RFO_SEQ,4064.0,18642.0,,TPTP-v9.0.0/Problems/CAT/CAT026+2.p
255,CAT027+2.p, FOF_THM_RFO_SEQ,4066.0,18668.0,,TPTP-v9.0.0/Problems/CAT/CAT027+2.p
256,CAT033+2.p, FOF_THM_RFO_SEQ,3802.0,17025.0,,TPTP-v9.0.0/Problems/CAT/CAT033+2.p
257,CAT002-2.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT002-2.p
258,CAT037+2.p, FOF_UNK_RFO_SEQ,3815.0,17104.0,,TPTP-v9.0.0/Problems/CAT/CAT037+2.p
259,CAT023+2.p, FOF_UNK_RFO_SEQ,4049.0,18486.0,,TPTP-v9.0.0/Problems/CAT/CAT023+2.p
260,CAT022+2.p, FOF_THM_RFO_SEQ,4039.0,18391.0,,TPTP-v9.0.0/Problems/CAT/CAT022+2.p
261,CAT036+2.p, FOF_UNK_RFO_SEQ,3813.0,17088.0,,TPTP-v9.0.0/Problems/CAT/CAT036+2.p
262,CAT003-2.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT003-2.p
263,CAT038^2.p, TH0_THM_EQU_NAR,1.0,2.0,,TPTP-v9.0.0/Problems/CAT/CAT038^2.p
264,CAT029+3.p, FOF_THM_RFO_SEQ,11802.0,70796.0,,TPTP-v9.0.0/Problems/CAT/CAT029+3.p
265,CAT020-3.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT020-3.p
266,CAT001-2.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT001-2.p
267,CAT034+2.p, FOF_THM_RFO_SEQ,3806.0,17044.0,,TPTP-v9.0.0/Problems/CAT/CAT034+2.p
268,CAT035+2.p, FOF_THM_RFO_SEQ,3809.0,17063.0,,TPTP-v9.0.0/Problems/CAT/CAT035+2.p
269,CAT021+2.p, FOF_THM_RFO_SEQ,4027.0,18258.0,,TPTP-v9.0.0/Problems/CAT/CAT021+2.p
270,CAT014-2.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/CAT/CAT014-2.p
271,CAT009-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/CAT/CAT009-3.p
272,CAT028+3.p, FOF_THM_RFO_SEQ,11800.0,70767.0,,TPTP-v9.0.0/Problems/CAT/CAT028+3.p
273,ANA143_1.002.016.p, TF0_THM_EQU_ARI,8.0,33.0,,TPTP-v9.0.0/Problems/ANA/ANA143_1.002.016.p
274,ANA005-5.p, CNF_UNK_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA005-5.p
275,ANA013-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA013-1.p
276,ANA007-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA007-1.p
277,ANA006-1.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/ANA/ANA006-1.p
278,ANA012-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA012-1.p
279,ANA004-5.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA004-5.p
280,ANA143_1.008.032.p, TF0_THM_EQU_ARI,26.0,99.0,,TPTP-v9.0.0/Problems/ANA/ANA143_1.008.032.p
281,ANA004-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA004-1.p
282,ANA010-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA010-1.p
283,ANA038-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA038-1.p
284,ANA039-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA039-1.p
285,ANA005-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA005-1.p
286,ANA134_1.004.032.p, TF0_THM_EQU_ARI,70.0,363.0,,TPTP-v9.0.0/Problems/ANA/ANA134_1.004.032.p
287,ANA143_1.004.016.p, TF0_THM_EQU_ARI,14.0,55.0,,TPTP-v9.0.0/Problems/ANA/ANA143_1.004.016.p
288,ANA029-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA029-1.p
289,ANA001-1.p, CNF_UNK_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA001-1.p
290,ANA015-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA015-1.p
291,ANA014-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA014-1.p
292,ANA028-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA028-1.p
293,ANA143_1.002.008.p, TF0_THM_EQU_ARI,8.0,33.0,,TPTP-v9.0.0/Problems/ANA/ANA143_1.002.008.p
294,ANA040-2.rm,,,8.0,,TPTP-v9.0.0/Problems/ANA/ANA040-2.rm
295,ANA143_1.008.128.p, TF0_THM_EQU_ARI,26.0,99.0,,TPTP-v9.0.0/Problems/ANA/ANA143_1.008.128.p
296,ANA016-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA016-1.p
297,ANA002-1.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA002-1.p
298,ANA003-1.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA003-1.p
299,ANA017-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA017-1.p
300,ANA134_1.002.032.p, TF0_THM_EQU_ARI,68.0,363.0,,TPTP-v9.0.0/Problems/ANA/ANA134_1.002.032.p
301,ANA012-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA012-2.p
302,ANA006-2.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/ANA/ANA006-2.p
303,ANA088^1.p, TH1_THM_EQU_NAR,9.0,23.0,,TPTP-v9.0.0/Problems/ANA/ANA088^1.p
304,ANA063^1.p, TH1_THM_EQU_ARI,3485.0,6417.0,,TPTP-v9.0.0/Problems/ANA/ANA063^1.p
305,ANA077^1.p, TH1_THM_EQU_NAR,10.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA077^1.p
306,ANA117^1.p, TH1_THM_EQU_NAR,18.0,9.0,,TPTP-v9.0.0/Problems/ANA/ANA117^1.p
307,ANA103^1.p, TH1_THM_EQU_NAR,21.0,20.0,,TPTP-v9.0.0/Problems/ANA/ANA103^1.p
308,ANA102^1.p, TH1_THM_EQU_NAR,15.0,24.0,,TPTP-v9.0.0/Problems/ANA/ANA102^1.p
309,ANA116^1.p, TH1_THM_EQU_NAR,17.0,9.0,,TPTP-v9.0.0/Problems/ANA/ANA116^1.p
310,ANA076^1.p, TH1_THM_EQU_NAR,9.0,23.0,,TPTP-v9.0.0/Problems/ANA/ANA076^1.p
311,ANA062^1.p, TH1_THM_EQU_ARI,3486.0,8164.0,,TPTP-v9.0.0/Problems/ANA/ANA062^1.p
312,ANA089^1.p, TH1_THM_EQU_NAR,10.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA089^1.p
313,ANA007-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA007-2.p
314,ANA013-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA013-2.p
315,ANA005-2.p, CNF_UNK_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA005-2.p
316,ANA039-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA039-2.p
317,ANA048^1.p, TH1_THM_EQU_ARI,3485.0,8038.0,,TPTP-v9.0.0/Problems/ANA/ANA048^1.p
318,ANA074^1.p, TH1_THM_EQU_NAR,7.0,14.0,,TPTP-v9.0.0/Problems/ANA/ANA074^1.p
319,ANA060^1.p, TH1_THM_EQU_ARI,3485.0,6678.0,,TPTP-v9.0.0/Problems/ANA/ANA060^1.p
320,ANA128^1.p, TH1_THM_EQU_NAR,20.0,23.0,,TPTP-v9.0.0/Problems/ANA/ANA128^1.p
321,ANA100^1.p, TH1_THM_EQU_NAR,6.0,3.0,,TPTP-v9.0.0/Problems/ANA/ANA100^1.p
322,ANA139_1.p, TF0_THM_EQU_ARI,3.0,11.0,,TPTP-v9.0.0/Problems/ANA/ANA139_1.p
323,ANA114^1.p, TH1_CSA_EQU_NAR,20.0,15.0,,TPTP-v9.0.0/Problems/ANA/ANA114^1.p
324,ANA134_1.008.064.p, TF0_THM_EQU_ARI,138.0,715.0,,TPTP-v9.0.0/Problems/ANA/ANA134_1.008.064.p
325,ANA143_1.004.064.p, TF0_THM_EQU_ARI,14.0,55.0,,TPTP-v9.0.0/Problems/ANA/ANA143_1.004.064.p
326,ANA115^1.p, TH1_THM_EQU_NAR,10.0,7.0,,TPTP-v9.0.0/Problems/ANA/ANA115^1.p
327,ANA138_1.p, TF0_THM_EQU_ARI,8.0,33.0,,TPTP-v9.0.0/Problems/ANA/ANA138_1.p
328,ANA101^1.p, TH1_THM_EQU_NAR,10.0,6.0,,TPTP-v9.0.0/Problems/ANA/ANA101^1.p
329,ANA129^1.p, TH0_THM_EQU_NAR,16.0,8.0,,TPTP-v9.0.0/Problems/ANA/ANA129^1.p
330,ANA061^1.p, TH1_THM_EQU_ARI,3486.0,8791.0,,TPTP-v9.0.0/Problems/ANA/ANA061^1.p
331,ANA075^1.p, TH1_THM_EQU_NAR,15.0,34.0,,TPTP-v9.0.0/Problems/ANA/ANA075^1.p
332,ANA049^1.p, TH1_THM_EQU_ARI,3485.0,6435.0,,TPTP-v9.0.0/Problems/ANA/ANA049^1.p
333,ANA038-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA038-2.p
334,ANA010-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA010-2.p
335,ANA004-2.p, CNF_UNK_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA004-2.p
336,ANA028-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA028-2.p
337,ANA014-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA014-2.p
338,ANA071^1.p, TH1_THM_EQU_NAR,10.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA071^1.p
339,ANA065^1.p, TH1_THM_EQU_ARI,3485.0,6580.0,,TPTP-v9.0.0/Problems/ANA/ANA065^1.p
340,ANA059^1.p, TH1_THM_EQU_ARI,3486.0,6766.0,,TPTP-v9.0.0/Problems/ANA/ANA059^1.p
341,ANA105^1.p, TH1_THM_EQU_NAR,9.0,8.0,,TPTP-v9.0.0/Problems/ANA/ANA105^1.p
342,ANA111^1.p, TH1_THM_EQU_NAR,19.0,17.0,,TPTP-v9.0.0/Problems/ANA/ANA111^1.p
343,ANA110^1.p, TH1_THM_EQU_NAR,19.0,15.0,,TPTP-v9.0.0/Problems/ANA/ANA110^1.p
344,ANA104^1.p, TH1_THM_EQU_NAR,23.0,23.0,,TPTP-v9.0.0/Problems/ANA/ANA104^1.p
345,ANA058^1.p, TH1_THM_EQU_ARI,3485.0,6549.0,,TPTP-v9.0.0/Problems/ANA/ANA058^1.p
346,ANA064^1.p, TH1_THM_EQU_ARI,3486.0,8491.0,,TPTP-v9.0.0/Problems/ANA/ANA064^1.p
347,ANA070^1.p, TH1_THM_EQU_NAR,9.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA070^1.p
348,ANA015-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA015-2.p
349,ANA029-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA029-2.p
350,ANA017-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA017-2.p
351,ANA003-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA003-2.p
352,ANA099^1.p, TH1_THM_EQU_NAR,10.0,7.0,,TPTP-v9.0.0/Problems/ANA/ANA099^1.p
353,ANA066^1.p, TH1_THM_EQU_ARI,3485.0,6792.0,,TPTP-v9.0.0/Problems/ANA/ANA066^1.p
354,ANA072^1.p, TH1_THM_EQU_NAR,10.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA072^1.p
355,ANA112^1.p, TH1_THM_EQU_NAR,8.0,10.0,,TPTP-v9.0.0/Problems/ANA/ANA112^1.p
356,ANA106^1.p, TH1_THM_EQU_NAR,9.0,8.0,,TPTP-v9.0.0/Problems/ANA/ANA106^1.p
357,ANA011-2.rm,,,17.0,,TPTP-v9.0.0/Problems/ANA/ANA011-2.rm
358,ANA107^1.p, TH1_THM_NEQ_NAR,10.0,7.0,,TPTP-v9.0.0/Problems/ANA/ANA107^1.p
359,ANA113^1.p, TH1_THM_EQU_NAR,13.0,10.0,,TPTP-v9.0.0/Problems/ANA/ANA113^1.p
360,ANA073^1.p, TH1_CSA_EQU_NAR,10.0,19.0,,TPTP-v9.0.0/Problems/ANA/ANA073^1.p
361,ANA067^1.p, TH1_THM_EQU_ARI,3485.0,8521.0,,TPTP-v9.0.0/Problems/ANA/ANA067^1.p
362,ANA098^1.p, TH1_THM_EQU_NAR,13.0,11.0,,TPTP-v9.0.0/Problems/ANA/ANA098^1.p
363,ANA002-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA002-2.p
364,ANA016-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA016-2.p
365,ANA008-1.rm,,,6116.0,,TPTP-v9.0.0/Problems/ANA/ANA008-1.rm
366,ANA027-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA027-2.p
367,ANA081^1.p, TH1_THM_EQU_NAR,9.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA081^1.p
368,ANA095^1.p, TH1_THM_EQU_NAR,12.0,13.0,,TPTP-v9.0.0/Problems/ANA/ANA095^1.p
369,ANA056^1.p, TH1_THM_EQU_ARI,3485.0,6386.0,,TPTP-v9.0.0/Problems/ANA/ANA056^1.p
370,ANA122^1.p, TH1_THM_EQU_NAR,16.0,9.0,,TPTP-v9.0.0/Problems/ANA/ANA122^1.p
371,ANA045-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA045-1.p
372,ANA044-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA044-1.p
373,ANA123^1.p, TH1_THM_EQU_NAR,6.0,3.0,,TPTP-v9.0.0/Problems/ANA/ANA123^1.p
374,ANA057^1.p, TH1_THM_EQU_ARI,3485.0,7226.0,,TPTP-v9.0.0/Problems/ANA/ANA057^1.p
375,ANA094^1.p, TH1_THM_EQU_NAR,13.0,6.0,,TPTP-v9.0.0/Problems/ANA/ANA094^1.p
376,ANA004-10.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/ANA/ANA004-10.p
377,ANA080^1.p, TH1_THM_EQU_NAR,8.0,20.0,,TPTP-v9.0.0/Problems/ANA/ANA080^1.p
378,ANA026-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA026-2.p
379,ANA032-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA032-2.p
380,ANA024-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA024-2.p
381,ANA030-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA030-2.p
382,ANA018-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA018-2.p
383,ANA096^1.p, TH1_THM_EQU_NAR,14.0,14.0,,TPTP-v9.0.0/Problems/ANA/ANA096^1.p
384,ANA082^1.p, TH1_THM_EQU_NAR,9.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA082^1.p
385,ANA069^1.p, TH1_THM_EQU_NAR,9.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA069^1.p
386,ANA055^1.p, TH1_THM_EQU_ARI,3485.0,6660.0,,TPTP-v9.0.0/Problems/ANA/ANA055^1.p
387,ANA109^1.p, TH1_THM_EQU_NAR,9.0,9.0,,TPTP-v9.0.0/Problems/ANA/ANA109^1.p
388,ANA121^1.p, TH1_THM_EQU_NAR,28.0,45.0,,TPTP-v9.0.0/Problems/ANA/ANA121^1.p
389,ANA005-3.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA005-3.p
390,ANA011-1.rm,,,6124.0,,TPTP-v9.0.0/Problems/ANA/ANA011-1.rm
391,ANA004-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA004-3.p
392,ANA120^1.p, TH1_THM_EQU_NAR,28.0,48.0,,TPTP-v9.0.0/Problems/ANA/ANA120^1.p
393,ANA108^1.p, TH1_THM_EQU_NAR,15.0,15.0,,TPTP-v9.0.0/Problems/ANA/ANA108^1.p
394,ANA054^1.p, TH1_THM_EQU_ARI,3485.0,6488.0,,TPTP-v9.0.0/Problems/ANA/ANA054^1.p
395,ANA068^1.p, TH1_THM_EQU_NAR,13.0,14.0,,TPTP-v9.0.0/Problems/ANA/ANA068^1.p
396,ANA083^1.p, TH1_THM_EQU_NAR,10.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA083^1.p
397,ANA097^1.p, TH1_THM_EQU_NAR,12.0,13.0,,TPTP-v9.0.0/Problems/ANA/ANA097^1.p
398,ANA008-2.rm,,,8.0,,TPTP-v9.0.0/Problems/ANA/ANA008-2.rm
399,ANA019-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA019-2.p
400,ANA031-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA031-2.p
401,ANA025-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA025-2.p
402,ANA133-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/ANA/ANA133-1.p
403,ANA009-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA009-2.p
404,ANA021-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA021-2.p
405,ANA035-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA035-2.p
406,ANA093^1.p, TH1_THM_EQU_NAR,12.0,6.0,,TPTP-v9.0.0/Problems/ANA/ANA093^1.p
407,ANA087^1.p, TH1_THM_EQU_NAR,15.0,34.0,,TPTP-v9.0.0/Problems/ANA/ANA087^1.p
408,ANA050^1.p, TH1_THM_EQU_ARI,3487.0,8217.0,,TPTP-v9.0.0/Problems/ANA/ANA050^1.p
409,ANA078^1.p, TH1_THM_EQU_NAR,10.0,10.0,,TPTP-v9.0.0/Problems/ANA/ANA078^1.p
410,ANA143_1.008.064.p, TF0_THM_EQU_ARI,26.0,99.0,,TPTP-v9.0.0/Problems/ANA/ANA143_1.008.064.p
411,ANA124^1.p, TH1_THM_EQU_NAR,13.0,8.0,,TPTP-v9.0.0/Problems/ANA/ANA124^1.p
412,ANA130^1.p, TH1_THM_EQU_NAR,28.0,21.0,,TPTP-v9.0.0/Problems/ANA/ANA130^1.p
413,ANA118^1.p, TH1_THM_EQU_NAR,17.0,8.0,,TPTP-v9.0.0/Problems/ANA/ANA118^1.p
414,ANA135_1.p, TF0_THM_EQU_ARI,5.0,22.0,,TPTP-v9.0.0/Problems/ANA/ANA135_1.p
415,ANA043-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA043-1.p
416,ANA042-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA042-1.p
417,ANA119^1.p, TH1_THM_EQU_NAR,18.0,8.0,,TPTP-v9.0.0/Problems/ANA/ANA119^1.p
418,ANA131^1.p, TH1_THM_EQU_NAR,11.0,12.0,,TPTP-v9.0.0/Problems/ANA/ANA131^1.p
419,ANA125^1.p, TH0_THM_EQU_NAR,6.0,5.0,,TPTP-v9.0.0/Problems/ANA/ANA125^1.p
420,ANA134_1.004.064.p, TF0_THM_EQU_ARI,134.0,715.0,,TPTP-v9.0.0/Problems/ANA/ANA134_1.004.064.p
421,ANA079^1.p, TH1_THM_EQU_NAR,9.0,21.0,,TPTP-v9.0.0/Problems/ANA/ANA079^1.p
422,ANA051^1.p, TH1_THM_EQU_ARI,3485.0,6699.0,,TPTP-v9.0.0/Problems/ANA/ANA051^1.p
423,ANA086^1.p, TH1_THM_EQU_NAR,7.0,14.0,,TPTP-v9.0.0/Problems/ANA/ANA086^1.p
424,ANA092^1.p, TH1_THM_EQU_NAR,8.0,20.0,,TPTP-v9.0.0/Problems/ANA/ANA092^1.p
425,ANA034-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA034-2.p
426,ANA020-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/ANA/ANA020-2.p
427,ANA022-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/ANA/ANA022-2.p
428,ANA084^1.p, TH1_THM_EQU_NAR,10.0,16.0,,TPTP-v9.0.0/Problems/ANA/ANA084^1.p
